# Program:featureCounts v2.0.0; Command:"featureCounts" "-p" "-T" "4" "-s" "2" "-t" "primary_transcript" "-g" "ID" "-a" "B13_sample_longest_full_ORF_with_constructs.gff" "-o" "B13_counts.txt" "B13_aln.bam" "-R" "BAM" 
Geneid	Chr	Start	End	Strand	Length	B13_aln.bam
YKL074C_id002	chrXI	294501	296201	-	1701	39
YKL076C_id001	chrXI	292757	294260	-	1504	78
YKL077W_id001	chrXI	291340	292965	+	1626	145
YKL078W_id001	chrXI	288812	291156	+	2345	25
YKL079W_id003	chrXI	286526	288646	+	2121	75
YKL080W_id001	chrXI	284901	286336	+	1436	301
YKL081W_id004	chrXI	282812	284695	+	1884	2959
YKL082C_id001	chrXI	280848	282376	-	1529	254
YKL084W_id001	chrXI	280414	281023	+	610	4
YKL085W_id004	chrXI	278731	280519	+	1789	468
YKL086W_id001	chrXI	278255	278839	+	585	8
YKL087C_id007	chrXI	276972	277966	-	995	58
YKL088W_id002	chrXI	275222	277208	+	1987	60
YKL089W_id002	chrXI	273375	275272	+	1898	26
YKL090W_id003	chrXI	271838	273397	+	1560	17
YKL091C_id007	chrXI	269619	270689	-	1071	87
YKL092C_id001	chrXI	265929	269546	-	3618	38
YKL093W_id044	chrXI	264723	265969	+	1247	29
YKL094W_id001	chrXI	262315	264379	+	2065	117
YKL095W_tx0	chrXI	262252	263238	+	987	1
YKL096W_id001	chrXI	259300	261945	+	2646	689
YKL096W-A_id003	chrXI	259205	259807	+	603	8
YKL098W_id003	chrXI	256736	258060	+	1325	69
YKL099C_id001	chrXI	255531	256553	-	1023	72
YKL100C_id001	chrXI	253448	255533	-	2086	352
YKL101W_tx0	chrXI	248895	253601	+	4707	242
YKL103C_id003	chrXI	245947	248137	-	2191	195
YKL104C_id001	chrXI	242940	245575	-	2636	147
YKL105C_tx0	chrXI	239060	242608	-	3549	37
YKL106C-A_id001	chrXI	236252	237269	-	1018	3
YKL106W_id001	chrXI	237436	239066	+	1631	11
YKL107W_id005	chrXI	236107	237211	+	1105	2
YKL108W_id002	chrXI	234232	235854	+	1623	31
YKL109W_id005	chrXI	231956	234251	+	2296	302
YKL110C_id002	chrXI	228797	230370	-	1574	49
YKL112W_id005	chrXI	226389	228907	+	2519	42
YKL113C_id001	chrXI	224601	225937	-	1337	198
YKL114C_id001	chrXI	223243	224526	-	1284	107
YKL116C_id002	chrXI	221067	223130	-	2064	45
YKL117W_id002	chrXI	220293	221266	+	974	1566
YKL119C_id001	chrXI	218429	219335	-	907	164
YKL120W_id004	chrXI	217181	218508	+	1328	259
YKL121W_id002	chrXI	213880	216832	+	2953	54
YKL122C_id003	chrXI	212332	213050	-	719	173
YKL123W_id001	chrXI	210912	212510	+	1599	0
YKL124W_tx0	chrXI	210568	212457	+	1890	2
YKL125W_id003	chrXI	208156	210294	+	2139	66
YKL126W_id002	chrXI	205499	207819	+	2321	484
YKL127W_id001	chrXI	203176	205397	+	2222	155
YKL128C_id001	chrXI	200496	201797	-	1302	144
YKL129C_id001	chrXI	196243	200191	-	3949	232
YKL130C_id002	chrXI	195112	196119	-	1008	39
YKL132C_id001	chrXI	193214	195031	-	1818	17
YKL133C_id002	chrXI	191509	193081	-	1573	32
YKL134C_id001	chrXI	188841	191494	-	2654	34
YKL135C_id002	chrXI	186386	188790	-	2405	142
YKL137W_id001	chrXI	185548	186444	+	897	46
YKL138C_id001	chrXI	185215	186206	-	992	1
YKL138C-A_id001	chrXI	184563	185513	-	951	65
YKL139W_id002	chrXI	182781	184607	+	1827	24
YKL140W_id004	chrXI	180511	182651	+	2141	101
YKL141W_id003	chrXI	179417	180392	+	976	281
YKL142W_id006	chrXI	178418	179335	+	918	142
YKL143W_id002	chrXI	176727	178541	+	1815	98
YKL144C_id001	chrXI	175600	176569	-	970	56
YKL145W_id001	chrXI	174159	175825	+	1667	7
YKL145W-A_id002	chrXI	174601	175807	+	1207	0
YKL146W_id010	chrXI	171608	173945	+	2338	215
YKL148C_id001	chrXI	168974	171306	-	2333	122
YKL149C_id001	chrXI	167457	168904	-	1448	24
YKL150W_id003	chrXI	166261	167572	+	1312	60
YKL151C_id001	chrXI	163808	165935	-	2128	44
YKL152C_id001	chrXI	163006	164409	-	1404	11900
YKL154W_id002	chrXI	161502	162452	+	951	88
YKL155C_id002	chrXI	159365	161397	-	2033	39
YKL156W_id008	chrXI	158559	159449	+	891	673
YKL157W_id018	chrXI	154979	158343	+	3365	165
YKL159C_id002	chrXI	153134	154460	-	1327	85
YKL160W_id001	chrXI	153264	154944	+	1681	370
YKL161C_id003	chrXI	149071	150965	-	1895	16
YKL162C_id002	chrXI	147483	148947	-	1465	26
YKL163W_id007	chrXI	144357	145781	+	1425	63
YKL164C_id001	chrXI	141536	143179	-	1644	450
YKL165C_id001	chrXI	137775	140748	-	2974	87
YKL166C_id002	chrXI	134289	135921	-	1633	75
YKL167C_id003	chrXI	133476	134154	-	679	52
YKL168C_id001	chrXI	130985	133472	-	2488	2
YKL169C_id001	chrXI	130324	132678	-	2355	2
YKL170W_id004	chrXI	130521	131234	+	714	78
YKL171W_tx0	chrXI	127450	130386	+	2937	52
YKL172W_id001	chrXI	125725	127196	+	1472	334
YKL173W_id002	chrXI	122492	125646	+	3155	64
YKL174C_id003	chrXI	120255	122336	-	2082	49
YKL175W_id001	chrXI	118550	120467	+	1918	257
YKL176C_id009	chrXI	115457	118332	-	2876	154
YKL178C_id002	chrXI	112942	114671	-	1730	6
YKL179C_tx0	chrXI	110339	112528	-	2190	59
YKL180W_id001	chrXI	109090	110238	+	1149	2806
YKL181W_id001	chrXI	107167	108908	+	1742	584
YKL182W_tx0	chrXI	100646	106951	+	6306	1542
YKL183W_id001	chrXI	98551	100350	+	1800	424
YKL184W_id003	chrXI	96544	98463	+	1920	35
YKL185W_id002	chrXI	94133	96388	+	2256	163
YKL186C_id003	chrXI	92644	93760	-	1117	65
YKL187C_tx0	chrXI	89159	91561	-	2403	4
YKL188C_tx0	chrXI	86100	88811	-	2712	17
YKL189W_id001	chrXI	84432	86121	+	1690	84
YKL190W_id002	chrXI	82901	83944	+	1044	145
YKL191W_id002	chrXI	80984	82732	+	1749	274
YKL192C_id003	chrXI	80017	80621	-	605	438
YKL193C_id002	chrXI	78756	79924	-	1169	49
YKL194C_id001	chrXI	77031	78725	-	1695	36
YKL195W_id004	chrXI	75787	77302	+	1516	156
YKL196C_id001	chrXI	74772	75652	-	881	154
YKL197C_tx0	chrXI	70609	73890	-	3282	37
YKL198C_id001	chrXI	68087	70446	-	2360	46
YKL201C_tx0	chrXI	63805	67491	-	3687	71
YKL203C_tx0	chrXI	55810	63384	-	7575	166
YKL204W_id001	chrXI	53661	55776	+	2116	166
YKL205W_id002	chrXI	50020	53479	+	3460	115
YKL206C_id002	chrXI	48940	49908	-	969	122
YKL207W_id004	chrXI	48160	49135	+	976	378
YKL208W_id002	chrXI	47148	48176	+	1029	31
YKL209C_tx0	chrXI	42298	46320	-	4023	64
YKL210W_tx0	chrXI	39138	42362	+	3225	131
YKL211C_id001	chrXI	36541	38230	-	1690	13
YKL212W_id001	chrXI	34342	36508	+	2167	191
YKL213C_id002	chrXI	31889	34182	-	2294	181
YKL214C_id002	chrXI	30920	31761	-	842	150
YKL215C_tx0	chrXI	26702	30712	-	4011	10
YKL216W_id001	chrXI	25173	26560	+	1388	1279
YKL217W_tx0	chrXI	22209	24209	+	2001	69
YKL218C_id004	chrXI	17160	18821	-	1662	40
YKL219W_tx0	chrXI	14460	15833	+	1374	39
YKL220C_tx0	chrXI	8966	11251	-	2286	11
YKL221W_tx0	chrXI	6082	7653	+	1572	1
YKL222C_tx0	chrXI	3378	5645	-	2268	21
YKL224C_tx0	chrXI	1685	2206	-	522	0
YKR001C_id008	chrXI	440466	442790	-	2325	294
YKR002W_id002	chrXI	442981	445035	+	2055	33
YKR003W_id001	chrXI	444864	446816	+	1953	43
YKR004C_id002	chrXI	446203	448083	-	1881	9
YKR006C_id002	chrXI	450332	451270	-	939	56
YKR007W_id002	chrXI	451385	452072	+	688	38
YKR008W_id002	chrXI	452169	454203	+	2035	92
YKR009C_tx0	chrXI	454227	457079	-	2853	27
YKR010C_id002	chrXI	458783	461328	-	2546	46
YKR011C_id007	chrXI	461524	462815	-	1292	119
YKR012C_id002	chrXI	463660	465024	-	1365	2
YKR013W_id005	chrXI	463919	465169	+	1251	462
YKR014C_id003	chrXI	465227	466214	-	988	257
YKR016W_id004	chrXI	469666	471615	+	1950	127
YKR017C_id002	chrXI	471514	473464	-	1951	81
YKR018C_id003	chrXI	473382	475922	-	2541	177
YKR019C_id002	chrXI	476060	478174	-	2115	34
YKR020W_id004	chrXI	478306	479186	+	881	59
YKR021W_id001	chrXI	479165	482172	+	3008	35
YKR022C_id005	chrXI	482040	483226	-	1187	31
YKR023W_id002	chrXI	483358	485105	+	1748	77
YKR024C_id001	chrXI	485013	487414	-	2402	60
YKR025W_id002	chrXI	487710	488756	+	1047	68
YKR026C_id003	chrXI	488553	489799	-	1247	167
YKR027W_id001	chrXI	491357	494146	+	2790	68
YKR028W_tx0	chrXI	494232	497483	+	3252	142
YKR029C_id003	chrXI	497485	499838	-	2354	42
YKR030W_id003	chrXI	500060	501219	+	1160	21
YKR031C_tx0	chrXI	501219	506420	-	5202	88
YKR034W_tx0	chrXI	506873	507832	+	960	4
YKR035W-A_id005	chrXI	507926	508740	+	815	162
YKR036C_id001	chrXI	508547	510657	-	2111	41
YKR037C_id001	chrXI	510744	511859	-	1116	38
YKR038C_id002	chrXI	511822	513177	-	1356	108
YKR039W_id001	chrXI	514960	517021	+	2062	52
YKR041W_id003	chrXI	518179	519367	+	1189	2
YKR042W_id003	chrXI	519154	520831	+	1678	1140
YKR043C_id002	chrXI	520638	521734	-	1097	159
YKR044W_id002	chrXI	521955	523595	+	1641	32
YKR045C_id003	chrXI	521871	523997	-	2127	53
YKR046C_id004	chrXI	524059	525112	-	1054	78
YKR048C_id004	chrXI	525222	526659	-	1438	235
YKR049C_id001	chrXI	526777	527651	-	875	126
YKR050W_id001	chrXI	526860	530612	+	3753	20
YKR051W_id009	chrXI	530819	532278	+	1460	65
YKR052C_id002	chrXI	532182	533830	-	1649	38
YKR053C_id002	chrXI	533976	536090	-	2115	108
YKR054C_tx0	chrXI	535522	547950	-	12429	64
YKR055W_id002	chrXI	548165	549483	+	1319	25
YKR056W_tx0	chrXI	549423	551492	+	2070	137
YKR057W_id002	chrXI	551627	552533	+	907	2898
YKR058W_id007	chrXI	552598	554730	+	2133	76
YKR059W_id001	chrXI	554871	556456	+	1586	2008
YKR060W_id006	chrXI	556494	557687	+	1194	23
YKR061W_id005	chrXI	557542	559024	+	1483	26
YKR062W_id006	chrXI	559645	561307	+	1663	147
YKR063C_id002	chrXI	560596	562308	-	1713	61
YKR064W_id002	chrXI	562498	565296	+	2799	48
YKR065C_id005	chrXI	565088	565921	-	834	169
YKR066C_id002	chrXI	565986	567236	-	1251	139
YKR067W_id001	chrXI	567792	570329	+	2538	77
YKR068C_id001	chrXI	570209	571147	-	939	308
YKR069W_id001	chrXI	571431	573446	+	2016	63
YKR070W_id002	chrXI	573554	574885	+	1332	156
YKR071C_id001	chrXI	574597	576038	-	1442	206
YKR072C_id001	chrXI	576216	578312	-	2097	92
YKR074W_id004	chrXI	579163	579847	+	685	4
YKR075C_id002	chrXI	579687	580926	-	1240	72
YKR075W-A_id001	chrXI	579217	580824	+	1608	7
YKR076W_id001	chrXI	581988	583543	+	1556	30
YKR077W_id002	chrXI	583562	584848	+	1287	24
YKR078W_id007	chrXI	584935	586752	+	1818	29
YKR079C_id001	chrXI	586597	589610	-	3014	76
YKR080W_id004	chrXI	590214	591505	+	1292	203
YKR081C_id001	chrXI	591374	592607	-	1234	226
YKR082W_id001	chrXI	592767	596378	+	3612	44
YKR083C_id002	chrXI	596202	596890	-	689	61
YKR084C_id001	chrXI	596947	598983	-	2037	154
YKR085C_id001	chrXI	598926	599704	-	779	57
YKR086W_tx0	chrXI	599832	603197	+	3366	30
YKR087C_id001	chrXI	603035	604252	-	1218	110
YKR088C_id002	chrXI	604280	605447	-	1168	110
YKR089C_id003	chrXI	605551	608444	-	2894	163
YKR090W_id004	chrXI	608773	611263	+	2491	38
YKR091W_id009	chrXI	611491	612400	+	910	145
YKR092C_id001	chrXI	612539	614130	-	1592	127
YKR093W_id001	chrXI	615532	617744	+	2213	123
YKR094C_id001	chrXI	617693	618790	-	1098	1681
YKR095W_tx0	chrXI	619780	625557	+	5778	342
YKR095W-A_id003	chrXI	625727	626275	+	549	56
YKR096W_id001	chrXI	626719	630486	+	3768	48
YKR097W_tx0	chrXI	631127	632926	+	1800	3
YKR098C_id003	chrXI	632905	635260	-	2356	70
YKR099W_id003	chrXI	635579	638412	+	2834	61
YKR100C_id003	chrXI	638438	640316	-	1879	141
YKR101W_id002	chrXI	640512	642731	+	2220	19
YKR102W_tx0	chrXI	646331	649990	+	3660	13
YKR103W_tx0	chrXI	653055	656861	+	3807	11
YKR104W_id002	chrXI	656829	658051	+	1223	14
YKR105C_tx0	chrXI	658591	660489	-	1899	0
YKR106W_tx0	chrXI	661417	663414	+	1998	2
YLL001W_id003	chrXII	147823	150393	+	2571	177
YLL002W_id002	chrXII	146237	147675	+	1439	28
YLL003W_id001	chrXII	143187	146101	+	2915	18
YLL004W_id001	chrXII	141056	143017	+	1962	11
YLL005C_tx0	chrXII	137815	140571	-	2757	0
YLL006W_id001	chrXII	136557	139498	+	2942	65
YLL007C_id001	chrXII	134017	136386	-	2370	20
YLL008W_id009	chrXII	131697	134098	+	2402	225
YLL009C_id002	chrXII	131037	131489	-	453	173
YLL010C_id010	chrXII	128980	130674	-	1695	29
YLL011W_id002	chrXII	127512	129117	+	1606	91
YLL012W_id002	chrXII	125445	127358	+	1914	35
YLL013C_tx0	chrXII	121950	124739	-	2790	17
YLL014W_id002	chrXII	121304	121993	+	690	70
YLL015W_tx0	chrXII	116407	121236	+	4830	142
YLL018C_id003	chrXII	109538	111608	-	2071	941
YLL018C-A_id001	chrXII	107359	109027	-	1669	163
YLL019C_tx0	chrXII	105561	107924	-	2364	0
YLL020C_id002	chrXII	105503	106752	-	1250	0
YLL021W_tx0	chrXII	100922	105472	+	4551	120
YLL022C_id004	chrXII	98906	100231	-	1326	41
YLL023C_id001	chrXII	97818	98899	-	1082	132
YLL024C_id001	chrXII	95216	97537	-	2322	3015
YLL025W_id001	chrXII	94712	95357	+	646	4
YLL026W_id001	chrXII	88442	91439	+	2998	586
YLL027W_id001	chrXII	87077	88261	+	1185	102
YLL028W_id001	chrXII	84498	86949	+	2452	136
YLL029W_id001	chrXII	81309	83822	+	2514	275
YLL031C_id002	chrXII	77059	80285	-	3227	126
YLL032C_tx0	chrXII	74145	76772	-	2628	12
YLL033W_id001	chrXII	73408	74677	+	1270	29
YLL034C_id001	chrXII	70478	73187	-	2710	58
YLL035W_id001	chrXII	68453	70642	+	2190	16
YLL036C_id001	chrXII	66658	68290	-	1633	133
YLL038C_id007	chrXII	65235	66552	-	1318	0
YLL039C_id001	chrXII	63945	65811	-	1867	235
YLL040C_tx0	chrXII	54086	63670	-	9585	182
YLL041C_id003	chrXII	52760	54016	-	1257	427
YLL042C_id005	chrXII	52056	52613	-	558	4
YLL043W_id002	chrXII	49900	52113	+	2214	83
YLL045C_id003	chrXII	47585	48652	-	1068	6383
YLL046C_tx0	chrXII	46589	47488	-	900	2
YLL048C_tx0	chrXII	41155	46290	-	5136	86
YLL049W_tx0	chrXII	40641	41330	+	690	1
YLL050C_id002	chrXII	39638	40447	-	810	400
YLL051C_tx0	chrXII	37208	39496	-	2289	66
YLL052C_tx0	chrXII	35787	36386	-	600	2
YLL053C_id001	chrXII	35276	36337	-	1062	20
YLL055W_id001	chrXII	29611	31767	+	2157	39
YLL056C_id001	chrXII	27288	29535	-	2248	36
YLL057C_tx0	chrXII	25631	27019	-	1389	13
YLL058W_id001	chrXII	23381	25383	+	2003	28
YLL060C_id003	chrXII	20917	22684	-	1768	30
YLL061W_id004	chrXII	17940	19909	+	1970	47
YLL062C_id002	chrXII	16502	17732	-	1231	22
YLL063C_id002	chrXII	14489	16376	-	1888	16
YLL064C_tx0	chrXII	12958	13470	-	513	0
YLR001C_id002	chrXII	151245	153978	-	2734	111
YLR002C_id002	chrXII	154222	156384	-	2163	85
YLR003C_id001	chrXII	156726	157780	-	1055	87
YLR004C_id006	chrXII	157868	159559	-	1692	7
YLR005W_id001	chrXII	160012	161725	+	1714	107
YLR006C_tx0	chrXII	161630	163918	-	2289	47
YLR007W_id001	chrXII	164385	165567	+	1183	47
YLR008C_id001	chrXII	165249	166184	-	936	80
YLR009W_id010	chrXII	166347	167270	+	924	257
YLR010C_id004	chrXII	167116	167813	-	698	10
YLR011W_id001	chrXII	168881	169955	+	1075	26
YLR012C_id001	chrXII	169730	170381	-	652	0
YLR013W_tx0	chrXII	171314	171889	+	576	0
YLR014C_tx0	chrXII	172143	175007	-	2865	5
YLR015W_id002	chrXII	175174	177146	+	1973	36
YLR016C_id002	chrXII	176477	177463	-	987	54
YLR017W_id007	chrXII	177600	178710	+	1111	135
YLR018C_id001	chrXII	178572	179688	-	1117	13
YLR019W_id005	chrXII	179982	181735	+	1754	67
YLR020C_id002	chrXII	181612	183455	-	1844	58
YLR021W_id001	chrXII	183614	184640	+	1027	80
YLR022C_id001	chrXII	183884	184964	-	1081	136
YLR023C_id002	chrXII	185028	187342	-	2315	106
YLR024C_tx0	chrXII	187538	193306	-	5769	42
YLR025W_id001	chrXII	194388	195459	+	1072	315
YLR026C_id002	chrXII	195218	196564	-	1347	78
YLR027C_id001	chrXII	196484	198113	-	1630	1013
YLR028C_id004	chrXII	199401	201521	-	2121	506
YLR029C_id001	chrXII	201598	202613	-	1016	1757
YLR032W_tx0	chrXII	204966	208625	+	3660	46
YLR033W_id001	chrXII	208653	210467	+	1815	135
YLR034C_id001	chrXII	210077	212098	-	2022	422
YLR035C_id001	chrXII	212003	214478	-	2476	15
YLR036C_id001	chrXII	221348	222411	-	1064	51
YLR037C_id002	chrXII	222534	224576	-	2043	18
YLR038C_id001	chrXII	224870	225698	-	829	101
YLR039C_tx0	chrXII	225301	228621	-	3321	2
YLR040C_id001	chrXII	228764	229876	-	1113	41
YLR041W_id001	chrXII	228917	230656	+	1740	5
YLR042C_id002	chrXII	229849	230549	-	701	69
YLR043C_id001	chrXII	231361	232040	-	680	945
YLR044C_id001	chrXII	232313	234289	-	1977	28282
YLR045C_id006	chrXII	234919	237703	-	2785	99
YLR046C_id001	chrXII	237949	240977	-	3029	42
YLR047C_tx0	chrXII	239222	241432	-	2211	0
YLR048W_id002	chrXII	241930	243568	+	1639	1433
YLR049C_id005	chrXII	243783	245384	-	1602	33
YLR050C_id002	chrXII	245495	246269	-	775	277
YLR051C_id003	chrXII	246173	247011	-	839	90
YLR052W_id004	chrXII	247155	248641	+	1487	55
YLR053C_id002	chrXII	248000	248438	-	439	5
YLR054C_tx0	chrXII	248592	251003	-	2412	12
YLR055C_tx0	chrXII	251147	253105	-	1959	63
YLR056W_id003	chrXII	253650	255085	+	1436	706
YLR057W_id001	chrXII	255241	257969	+	2729	18
YLR058C_id003	chrXII	257842	259515	-	1674	1313
YLR059C_id001	chrXII	259554	260805	-	1252	200
YLR060W_id001	chrXII	260926	262924	+	1999	540
YLR061W_id001	chrXII	263109	264053	+	945	1341
YLR063W_tx0	chrXII	264132	265379	+	1248	1
YLR064W_id002	chrXII	264233	266361	+	2129	194
YLR065C_id001	chrXII	265595	266976	-	1382	162
YLR066W_id001	chrXII	267093	268008	+	916	270
YLR067C_tx0	chrXII	267688	270735	-	3048	10
YLR068W_id003	chrXII	270929	271562	+	634	62
YLR069C_id001	chrXII	271475	273967	-	2493	45
YLR070C_tx0	chrXII	274016	275236	-	1221	1
YLR071C_tx0	chrXII	275253	278651	-	3399	39
YLR072W_id001	chrXII	278796	280996	+	2201	37
YLR073C_id001	chrXII	280763	281735	-	973	25
YLR074C_id001	chrXII	281889	282788	-	900	128
YLR075W_id001	chrXII	282618	283733	+	1116	1571
YLR077W_id002	chrXII	283738	285794	+	2057	84
YLR078C_id001	chrXII	285644	287278	-	1635	72
YLR079W_id004	chrXII	286768	287840	+	1073	129
YLR080W_id001	chrXII	287898	289330	+	1433	26
YLR081W_id685	chrXII	290151	292024	+	1874	17
YLR082C_id001	chrXII	292045	293657	-	1613	37
YLR083C_id002	chrXII	293861	296271	-	2411	519
YLR084C_tx0	chrXII	296464	300276	-	3813	63
YLR085C_id002	chrXII	300517	302016	-	1500	73
YLR086W_tx0	chrXII	302218	306624	+	4407	113
YLR087C_tx0	chrXII	306730	315756	-	9027	90
YLR088W_id001	chrXII	315945	318129	+	2185	82
YLR089C_id003	chrXII	318029	320319	-	2291	136
YLR090W_id004	chrXII	320612	322178	+	1567	8
YLR091W_id002	chrXII	322254	323563	+	1310	37
YLR092W_tx0	chrXII	323519	326350	+	2832	6
YLR093C_id001	chrXII	326242	327489	-	1248	186
YLR094C_id001	chrXII	327611	329318	-	1708	23
YLR095C_id002	chrXII	329616	332152	-	2537	76
YLR096W_tx0	chrXII	332565	336158	+	3594	123
YLR097C_id001	chrXII	336058	337317	-	1260	50
YLR098C_id002	chrXII	337384	339665	-	2282	58
YLR099C_id004	chrXII	339620	341027	-	1408	9
YLR099W-A_id001	chrXII	339690	341649	+	1960	123
YLR100W_id005	chrXII	341783	343065	+	1283	144
YLR102C_id002	chrXII	342819	343807	-	989	17
YLR103C_id003	chrXII	343911	346034	-	2124	29
YLR104W_id005	chrXII	346166	347041	+	876	138
YLR105C_id002	chrXII	346963	348340	-	1378	92
YLR106C_tx0	chrXII	348881	363763	-	14883	625
YLR107W_id005	chrXII	364068	365444	+	1377	54
YLR108C_id002	chrXII	366521	368184	-	1664	18
YLR109W_id001	chrXII	368744	370151	+	1408	3754
YLR110C_id001	chrXII	368741	370145	-	1405	30185
YLR112W_id001	chrXII	370739	371663	+	925	1
YLR113W_id005	chrXII	371276	373065	+	1790	158
YLR114C_id003	chrXII	374506	377321	-	2816	125
YLR115W_tx0	chrXII	377960	380689	+	2730	64
YLR116W_id001	chrXII	380821	382721	+	1901	56
YLR117C_id003	chrXII	382319	384572	-	2254	50
YLR118C_id002	chrXII	384622	385812	-	1191	118
YLR119W_tx0	chrXII	385509	386300	+	792	28
YLR120C_id005	chrXII	386107	388333	-	2227	231
YLR120W-A_id003	chrXII	388161	388783	+	623	37
YLR121C_id009	chrXII	388601	390305	-	1705	134
YLR123C_id001	chrXII	391063	392022	-	960	4
YLR125W_id003	chrXII	393472	394790	+	1319	21
YLR126C_id002	chrXII	394534	395618	-	1085	13
YLR127C_id003	chrXII	395602	398392	-	2791	21
YLR128W_id001	chrXII	398148	399634	+	1487	1
YLR129W_id001	chrXII	399588	402605	+	3018	256
YLR130C_id003	chrXII	402540	404207	-	1668	406
YLR131C_id001	chrXII	404436	407088	-	2653	37
YLR132C_id001	chrXII	406844	408240	-	1397	11
YLR133W_id001	chrXII	408415	410773	+	2359	60
YLR134W_id002	chrXII	410680	412545	+	1866	34
YLR135W_id001	chrXII	413217	415680	+	2464	13
YLR136C_id001	chrXII	415550	416759	-	1210	28
YLR137W_id001	chrXII	416999	418379	+	1381	31
YLR138W_id002	chrXII	418338	421466	+	3129	394
YLR139C_id002	chrXII	421368	423524	-	2157	16
YLR141W_id004	chrXII	423644	425197	+	1554	31
YLR142W_tx0	chrXII	425161	426741	+	1581	9
YLR143W_id002	chrXII	427296	429595	+	2300	45
YLR144C_tx0	chrXII	429552	432041	-	2490	78
YLR145W_id001	chrXII	431784	432824	+	1041	29
YLR146C_id003	chrXII	432740	433951	-	1212	86
YLR146W-A_id005	chrXII	433849	434287	+	439	14
YLR147C_id002	chrXII	433933	434494	-	562	23
YLR148W_tx0	chrXII	434616	437522	+	2907	44
YLR149C_tx0	chrXII	437506	439848	-	2343	50
YLR150W_id002	chrXII	440231	441516	+	1286	1945
YLR151C_id001	chrXII	441318	442778	-	1461	28
YLR152C_id001	chrXII	442856	444857	-	2002	135
YLR153C_id001	chrXII	445263	447688	-	2426	346
YLR154C_id001	chrXII	447616	448401	-	786	41
YLR154W-C_tx0	chrXII	454671	455195	+	525	0
YLR155C_tx0	chrXII	469192	470430	-	1239	0
YLR157C_tx0	chrXII	472844	474082	-	1239	0
YLR158C_tx0	chrXII	482424	483662	-	1239	0
YLR160C_tx0	chrXII	486076	487314	-	1239	202
YLR162W_tx0	chrXII	489548	490054	+	507	0
YLR163C_id002	chrXII	491701	493305	-	1605	53
YLR164W_id001	chrXII	493520	494533	+	1014	63
YLR165C_id002	chrXII	494371	495299	-	929	23
YLR166C_id003	chrXII	495384	498080	-	2697	61
YLR167W_id001	chrXII	498188	499453	+	1266	22253
YLR168C_id002	chrXII	499453	500696	-	1244	57
YLR170C_id001	chrXII	500258	501096	-	839	4
YLR172C_id001	chrXII	500848	502199	-	1352	247
YLR173W_id006	chrXII	502360	504642	+	2283	6
YLR174W_id002	chrXII	504304	505912	+	1609	38
YLR175W_id003	chrXII	506036	507748	+	1713	339
YLR176C_tx0	chrXII	507672	510257	-	2586	38
YLR178C_id001	chrXII	513110	514383	-	1274	111
YLR179C_id003	chrXII	513777	514790	-	1014	6
YLR180W_id002	chrXII	515206	516819	+	1614	576
YLR181C_id001	chrXII	516547	517976	-	1430	137
YLR182W_id003	chrXII	517893	520531	+	2639	61
YLR183C_id001	chrXII	520393	522141	-	1749	17
YLR185W_id001	chrXII	522393	523385	+	993	2740
YLR186W_id001	chrXII	523491	524584	+	1094	207
YLR187W_tx0	chrXII	524840	528070	+	3231	41
YLR188W_id001	chrXII	528227	530719	+	2493	161
YLR189C_id001	chrXII	530668	534453	-	3786	99
YLR190W_id002	chrXII	534787	537098	+	2312	308
YLR191W_id004	chrXII	537228	538700	+	1473	20
YLR192C_id005	chrXII	538415	539638	-	1224	375
YLR193C_id014	chrXII	539824	540607	-	784	105
YLR194C_id001	chrXII	540742	541832	-	1091	342
YLR195C_id001	chrXII	541554	543322	-	1769	228
YLR196W_id004	chrXII	543890	545913	+	2024	202
YLR197W_id002	chrXII	546016	547797	+	1782	467
YLR199C_id001	chrXII	547652	548952	-	1301	66
YLR200W_id003	chrXII	548971	549707	+	737	107
YLR201C_id001	chrXII	549114	550303	-	1190	153
YLR203C_id002	chrXII	550282	552026	-	1745	162
YLR204W_id002	chrXII	552207	552767	+	561	186
YLR205C_id004	chrXII	552660	553817	-	1158	29
YLR206W_tx0	chrXII	554553	556544	+	1992	26
YLR207W_id001	chrXII	556728	559365	+	2638	3
YLR208W_id002	chrXII	559030	560808	+	1779	369
YLR209C_id001	chrXII	560612	561834	-	1223	94
YLR210W_id002	chrXII	561940	563570	+	1631	8
YLR211C_id002	chrXII	563453	564643	-	1191	43
YLR212C_id002	chrXII	564695	566326	-	1632	49
YLR213C_id001	chrXII	566535	568435	-	1901	13
YLR214W_id004	chrXII	568470	570771	+	2302	41
YLR215C_id003	chrXII	570649	571919	-	1271	40
YLR216C_id001	chrXII	571984	573312	-	1329	250
YLR217W_id001	chrXII	572837	573475	+	639	2
YLR218C_id001	chrXII	573362	573999	-	638	89
YLR219W_id001	chrXII	573956	576681	+	2726	112
YLR220W_id001	chrXII	576664	578371	+	1708	516
YLR221C_id002	chrXII	578127	579132	-	1006	120
YLR222C_id002	chrXII	579220	581816	-	2597	83
YLR223C_tx0	chrXII	582108	585515	-	3408	203
YLR224W_id001	chrXII	585867	587658	+	1792	39
YLR225C_id001	chrXII	587566	588986	-	1421	69
YLR226W_id002	chrXII	589305	591152	+	1848	48
YLR227C_tx0	chrXII	590437	592068	-	1632	39
YLR228C_id001	chrXII	599803	602655	-	2853	100
